170.521, 129.404, 6.034, 21.968 False
170.322, 129.406, 5.932, 22.001 False
170.126, 129.408, 5.850, 22.034 False
169.932, 129.410, 5.784, 22.067 False
169.740, 129.412, 5.732, 22.100 False
169.549, 129.414, 5.699, 22.133 False
169.359, 129.416, 5.672, 22.166 False
169.170, 129.418, 5.657, 22.199 False
168.981, 129.420, 5.640, 22.232 False
168.793, 129.422, 5.622, 22.265 False
168.605, 129.424, 5.602, 22.298 False
168.418, 129.426, 5.588, 22.331 False
168.232, 129.428, 5.578, 22.364 False
168.045, 129.430, 5.575, 22.397 False
167.859, 129.432, 5.573, 22.430 False
167.673, 129.434, 5.573, 22.463 False
167.487, 129.435, 5.572, 22.496 False
167.301, 129.437, 5.569, 22.529 False
167.115, 129.439, 5.566, 22.562 False
166.929, 129.441, 5.560, 22.595 False
166.744, 129.443, 5.552, 22.628 False
166.559, 129.445, 5.541, 22.661 False
166.374, 129.446, 5.529, 22.694 False
166.190, 129.448, 5.513, 22.727 False
166.007, 129.450, 5.496, 22.760 False
165.824, 129.451, 5.476, 22.793 False
165.642, 129.453, 5.456, 22.826 False
165.461, 129.455, 5.430, 22.859 False
165.281, 129.456, 5.403, 22.892 False
165.101, 129.457, 5.373, 22.925 False
164.923, 129.459, 5.345, 22.958 False
164.745, 129.460, 5.318, 22.991 False
164.569, 129.462, 5.297, 23.024 False
164.392, 129.463, 5.284, 23.057 False
164.216, 129.464, 5.277, 23.090 False
164.040, 129.466, 5.280, 23.123 False
163.864, 129.467, 5.289, 23.156 False
163.687, 129.469, 5.305, 23.189 False
163.509, 129.470, 5.326, 23.222 False
163.331, 129.471, 5.354, 23.255 False
163.151, 129.473, 5.384, 23.288 False
162.970, 129.474, 5.420, 23.321 False
162.789, 129.476, 5.456, 23.354 False
162.605, 129.477, 5.493, 23.387 False
162.421, 129.478, 5.526, 23.420 False
162.236, 129.480, 5.556, 23.453 False
162.050, 129.481, 5.580, 23.486 False
161.863, 129.482, 5.598, 23.519 False
161.676, 129.484, 5.613, 23.552 False
161.489, 129.485, 5.620, 23.585 False
161.302, 129.486, 5.624, 23.618 False
161.114, 129.488, 5.623, 23.651 False
160.927, 129.489, 5.620, 23.684 False
160.740, 129.490, 5.611, 23.717 False
160.553, 129.492, 5.601, 23.750 False
160.367, 129.493, 5.587, 23.783 False
160.182, 129.494, 5.573, 23.816 False
159.996, 129.495, 5.555, 23.849 False
159.812, 129.497, 5.536, 23.882 False
159.628, 129.498, 5.513, 23.915 False
159.445, 129.499, 5.490, 23.948 False
159.263, 129.499, 5.462, 23.981 False
159.082, 129.500, 5.438, 24.014 False
158.901, 129.501, 5.418, 24.047 False
158.721, 129.502, 5.405, 24.080 False
158.541, 129.502, 5.400, 24.113 False
158.361, 129.503, 5.401, 24.146 False
158.180, 129.504, 5.411, 24.179 False
157.999, 129.505, 5.425, 24.212 False
157.818, 129.506, 5.448, 24.245 False
157.635, 129.507, 5.472, 24.278 False
157.452, 129.508, 5.504, 24.311 False
157.267, 129.508, 5.536, 24.344 False
157.081, 129.509, 5.572, 24.377 False
156.894, 129.510, 5.605, 24.410 False
156.706, 129.511, 5.637, 24.443 False
156.518, 129.512, 5.663, 24.476 False
156.328, 129.513, 5.684, 24.509 False
156.138, 129.513, 5.701, 24.542 False
155.948, 129.514, 5.713, 24.575 False
155.757, 129.515, 5.720, 24.608 False
155.567, 129.516, 5.722, 24.641 False
155.376, 129.517, 5.721, 24.674 False
155.186, 129.517, 5.713, 24.707 False
154.996, 129.518, 5.703, 24.740 False
154.806, 129.519, 5.687, 24.773 False
154.617, 129.519, 5.672, 24.806 False
154.429, 129.520, 5.653, 24.839 False
154.241, 129.521, 5.633, 24.872 False
154.054, 129.521, 5.609, 24.905 False
153.868, 129.522, 5.585, 24.938 False
153.682, 129.523, 5.560, 24.971 False
153.497, 129.523, 5.539, 25.004 False
153.313, 129.524, 5.521, 25.037 False
153.130, 129.525, 5.510, 25.070 False
152.946, 129.524, 5.506, 25.103 False
152.762, 129.525, 5.506, 25.136 False
152.579, 129.525, 5.516, 25.169 False
152.394, 129.525, 5.529, 25.202 False
152.209, 129.526, 5.549, 25.235 False
152.023, 129.526, 5.572, 25.268 False
151.837, 129.526, 5.602, 25.301 False
151.649, 129.527, 5.633, 25.334 False
151.460, 129.527, 5.667, 25.367 False
151.270, 129.528, 5.699, 25.400 False
151.079, 129.528, 5.729, 25.433 False
150.887, 129.528, 5.753, 25.466 False
150.695, 129.529, 5.772, 25.499 False
150.502, 129.529, 5.787, 25.532 False
150.309, 129.529, 5.796, 25.565 False
150.115, 129.530, 5.802, 25.598 False
149.922, 129.530, 5.801, 25.631 False
149.729, 129.530, 5.798, 25.664 False
149.536, 129.530, 5.789, 25.697 False
149.343, 129.531, 5.779, 25.730 False
149.151, 129.531, 5.762, 25.763 False
148.960, 129.531, 5.744, 25.796 False
148.769, 129.531, 5.720, 25.829 False
148.579, 129.532, 5.698, 25.862 False
148.390, 129.532, 5.671, 25.895 False
148.202, 129.532, 5.645, 25.928 False
148.014, 129.532, 5.616, 25.961 False
147.828, 129.533, 5.589, 25.994 False
147.643, 129.533, 5.562, 26.027 False
147.458, 129.533, 5.542, 26.060 False
147.273, 129.533, 5.528, 26.093 False
147.089, 129.533, 5.519, 26.126 False
146.905, 129.533, 5.521, 26.159 False
146.721, 129.533, 5.528, 26.192 False
146.536, 129.534, 5.542, 26.225 False
146.350, 129.534, 5.560, 26.258 False
146.164, 129.534, 5.585, 26.291 False
145.977, 129.534, 5.612, 26.324 False
145.789, 129.534, 5.645, 26.357 False
145.599, 129.534, 5.678, 26.390 False
145.409, 129.534, 5.710, 26.423 False
145.218, 129.534, 5.738, 26.456 False
145.026, 129.534, 5.762, 26.489 False
144.833, 129.534, 5.780, 26.522 False
144.640, 129.535, 5.794, 26.555 False
144.446, 129.535, 5.803, 26.588 False
144.253, 129.535, 5.807, 26.621 False
144.059, 129.535, 5.808, 26.654 False
143.866, 129.535, 5.803, 26.687 False
143.673, 129.535, 5.796, 26.720 False
143.480, 129.535, 5.783, 26.753 False
143.288, 129.535, 5.770, 26.786 False
143.096, 129.535, 5.750, 26.819 False
142.905, 129.535, 5.729, 26.852 False
142.715, 129.535, 5.702, 26.885 False
142.526, 129.535, 5.675, 26.918 False
142.338, 129.535, 5.646, 26.951 False
142.150, 129.535, 5.620, 26.984 False
141.964, 129.535, 5.595, 27.017 False
141.778, 129.535, 5.576, 27.050 False
141.592, 129.535, 5.563, 27.083 False
141.407, 129.535, 5.556, 27.116 False
141.221, 129.535, 5.558, 27.149 False
141.036, 129.534, 5.565, 27.182 False
140.850, 129.534, 5.580, 27.215 False
140.663, 129.534, 5.597, 27.248 False
140.476, 129.534, 5.621, 27.281 False
140.287, 129.534, 5.646, 27.314 False
140.098, 129.534, 5.678, 27.347 False
139.908, 129.534, 5.709, 27.380 False
139.716, 129.534, 5.741, 27.413 False
139.524, 129.534, 5.770, 27.446 False
139.331, 129.534, 5.794, 27.479 False
139.137, 129.533, 5.813, 27.512 False
138.943, 129.533, 5.826, 27.545 False
138.748, 129.533, 5.835, 27.578 False
138.554, 129.533, 5.838, 27.611 False
138.359, 129.533, 5.839, 27.644 False
138.165, 129.533, 5.834, 27.677 False
137.971, 129.533, 5.827, 27.710 False
137.777, 129.533, 5.814, 27.743 False
137.583, 129.532, 5.800, 27.776 False
137.391, 129.532, 5.781, 27.809 False
137.199, 129.532, 5.762, 27.842 False
137.007, 129.532, 5.736, 27.875 False
136.817, 129.532, 5.709, 27.908 False
136.628, 129.531, 5.677, 27.941 False
136.440, 129.530, 5.646, 27.974 False
136.252, 129.530, 5.613, 28.007 False
136.066, 129.530, 5.585, 28.040 False
135.881, 129.529, 5.563, 28.073 False
135.696, 129.529, 5.548, 28.106 False
135.511, 129.528, 5.542, 28.139 False
135.326, 129.528, 5.541, 28.172 False
135.141, 129.528, 5.549, 28.205 False
134.955, 129.527, 5.561, 28.238 False
134.769, 129.527, 5.581, 28.271 False
134.582, 129.527, 5.602, 28.304 False
134.395, 129.526, 5.630, 28.337 False
134.206, 129.526, 5.657, 28.370 False
134.016, 129.525, 5.680, 28.403 False
133.826, 129.525, 5.697, 28.436 False
133.636, 129.525, 5.699, 28.469 False
133.447, 129.524, 5.691, 28.502 False
133.258, 129.524, 5.665, 28.535 False
133.070, 129.523, 5.627, 28.568 False
132.884, 129.523, 5.572, 28.601 False
132.700, 129.523, 5.505, 28.634 False
132.519, 129.522, 5.424, 28.667 False
132.342, 129.522, 5.330, 28.700 False
132.167, 129.522, 5.223, 28.733 False
131.997, 129.521, 5.105, 28.766 False
131.830, 129.521, 4.977, 28.799 False
131.669, 129.520, 4.831, 28.832 False
131.512, 129.520, 4.676, 28.865 False
131.361, 129.520, 4.521, 28.898 False
131.215, 129.519, 4.364, 28.931 False
131.074, 129.519, 4.209, 28.964 False
130.939, 129.519, 4.055, 28.997 False
130.808, 129.518, 3.904, 29.030 False
130.682, 129.518, 3.758, 29.063 False
130.560, 129.517, 3.618, 29.096 False
130.443, 129.517, 3.484, 29.129 False
130.331, 129.517, 3.354, 29.162 False
130.222, 129.516, 3.230, 29.195 False
130.117, 129.516, 3.110, 29.228 False
130.017, 129.516, 2.995, 29.261 False
129.919, 129.515, 2.884, 29.294 False
129.826, 129.515, 2.777, 29.327 False
129.736, 129.515, 2.675, 29.360 False
129.649, 129.515, 2.576, 29.393 False
129.565, 129.514, 2.481, 29.426 False
129.485, 129.514, 2.389, 29.459 False
129.407, 129.514, 2.301, 29.492 False
129.332, 129.514, 2.216, 29.525 False
129.260, 129.513, 2.135, 29.558 False
129.191, 129.513, 2.056, 29.591 False
129.124, 129.513, 1.981, 29.624 False
129.059, 129.512, 1.907, 29.657 False
128.997, 129.511, 1.837, 29.690 False
128.937, 129.511, 1.770, 29.723 False
128.880, 129.511, 1.705, 29.756 False
128.824, 129.510, 1.642, 29.789 False
128.771, 129.510, 1.582, 29.822 False
128.719, 129.510, 1.524, 29.855 False
128.670, 129.510, 1.468, 29.888 False
128.622, 129.510, 1.414, 29.921 False
128.576, 129.509, 1.362, 29.954 False
128.532, 129.509, 1.312, 29.987 False
128.489, 129.509, 1.264, 30.020 False
128.448, 129.509, 1.218, 30.053 False
128.408, 129.509, 1.173, 30.086 False
128.370, 129.509, 1.130, 30.119 False
128.334, 129.508, 1.059, 30.152 False
128.299, 129.508, 1.032, 30.185 False
128.266, 129.508, 0.979, 30.218 False
128.234, 129.508, 0.939, 30.251 False
128.204, 129.508, 0.889, 30.284 False
128.176, 129.508, 0.827, 30.317 False
128.150, 129.508, 0.768, 30.350 False
128.126, 129.508, 0.717, 30.383 False
128.103, 129.508, 0.676, 30.416 False
128.081, 129.508, 0.647, 30.449 False
128.059, 129.507, 0.646, 30.482 False
128.037, 129.507, 0.666, 30.515 False
128.013, 129.507, 0.714, 30.548 False
127.985, 129.507, 0.862, 30.581 False
127.954, 129.507, 0.917, 30.614 False
127.919, 129.507, 1.021, 30.647 False
127.883, 129.507, 1.097, 30.680 False
127.842, 129.507, 1.212, 30.713 False
127.797, 129.506, 1.372, 30.746 False
127.746, 129.506, 1.545, 30.779 False
127.689, 129.506, 1.708, 30.812 False
127.627, 129.506, 1.855, 30.845 False
127.561, 129.506, 1.984, 30.878 False
127.491, 129.505, 2.109, 30.911 False
127.417, 129.505, 2.235, 30.944 False
127.339, 129.505, 2.367, 30.977 False
127.256, 129.505, 2.504, 31.010 False
127.169, 129.504, 2.645, 31.043 False
127.077, 129.504, 2.788, 31.076 False
126.980, 129.504, 2.935, 31.109 False
126.878, 129.503, 3.084, 31.142 False
126.771, 129.503, 3.235, 31.175 False
126.659, 129.502, 3.388, 31.208 False
126.542, 129.502, 3.543, 31.241 False
126.420, 129.502, 3.699, 31.274 False
126.292, 129.501, 3.855, 31.307 False
126.160, 129.501, 4.011, 31.340 False
126.022, 129.500, 4.166, 31.373 False
125.879, 129.500, 4.320, 31.406 False
125.731, 129.499, 4.471, 31.439 False
125.578, 129.499, 4.620, 31.472 False
125.421, 129.498, 4.766, 31.505 False
125.258, 129.498, 4.902, 31.538 False
125.092, 129.497, 5.029, 31.571 False
124.921, 129.497, 5.147, 31.604 False
124.747, 129.496, 5.249, 31.637 False
124.570, 129.496, 5.341, 31.670 False
124.391, 129.495, 5.416, 31.703 False
124.209, 129.495, 5.483, 31.736 False
124.026, 129.494, 5.534, 31.769 False
123.841, 129.493, 5.578, 31.802 False
123.655, 129.493, 5.610, 31.835 False
123.467, 129.492, 5.638, 31.868 False
123.280, 129.492, 5.654, 31.901 False
123.092, 129.491, 5.662, 31.934 False
122.904, 129.491, 5.657, 31.967 False
122.716, 129.490, 5.653, 32.000 False
122.528, 129.490, 5.648, 32.033 False
122.340, 129.489, 5.650, 32.066 False
122.153, 129.489, 5.651, 32.099 False
121.964, 129.488, 5.656, 32.132 False
121.776, 129.488, 5.659, 32.165 False
121.588, 129.487, 5.663, 32.198 False
121.399, 129.487, 5.663, 32.231 False
121.211, 129.486, 5.663, 32.264 False
121.022, 129.486, 5.657, 32.297 False
120.834, 129.486, 5.652, 32.330 False
120.646, 129.485, 5.642, 32.363 False
120.458, 129.485, 5.631, 32.396 False
120.271, 129.484, 5.617, 32.429 False
120.084, 129.484, 5.602, 32.462 False
119.898, 129.483, 5.584, 32.495 False
119.713, 129.483, 5.566, 32.528 False
119.528, 129.483, 5.545, 32.561 False
119.344, 129.482, 5.525, 32.594 False
119.160, 129.482, 5.501, 32.627 False
118.978, 129.482, 5.479, 32.660 False
118.796, 129.481, 5.453, 32.693 False
118.615, 129.481, 5.429, 32.726 False
118.434, 129.481, 5.402, 32.759 False
118.255, 129.480, 5.377, 32.792 False
118.077, 129.480, 5.348, 32.825 False
117.899, 129.480, 5.322, 32.858 False
117.722, 129.480, 5.292, 32.891 False
117.547, 129.479, 5.265, 32.924 False
117.372, 129.479, 5.234, 32.957 False
117.198, 129.479, 5.206, 32.990 False
117.026, 129.479, 5.175, 33.023 False
116.854, 129.478, 5.146, 33.056 False
116.683, 129.478, 5.115, 33.089 False
116.514, 129.478, 5.085, 33.122 False
116.345, 129.478, 5.053, 33.155 False
116.177, 129.478, 5.024, 33.188 False
116.011, 129.478, 4.991, 33.221 False
115.844, 129.478, 4.991, 33.254 False
115.678, 129.477, 4.985, 33.287 False
115.512, 129.477, 4.972, 33.320 False
115.347, 129.477, 4.945, 33.353 False
115.183, 129.477, 4.914, 33.386 False
115.020, 129.477, 4.878, 33.419 False
114.858, 129.477, 4.841, 33.452 False
114.698, 129.477, 4.794, 33.485 False
114.540, 129.477, 4.740, 33.518 False
114.384, 129.477, 4.672, 33.551 False
114.230, 129.477, 4.602, 33.584 False
114.078, 129.477, 4.545, 33.617 False
113.928, 129.477, 4.502, 33.650 False
113.779, 129.477, 4.460, 33.683 False
113.632, 129.477, 4.421, 33.716 False
113.485, 129.477, 4.382, 33.749 False
113.340, 129.477, 4.346, 33.782 False
113.196, 129.477, 4.303, 33.815 False
113.054, 129.477, 4.256, 33.848 False
112.913, 129.477, 4.209, 33.881 False
112.774, 129.477, 4.162, 33.914 False
112.637, 129.477, 4.107, 33.947 False
112.502, 129.478, 4.046, 33.980 False
112.369, 129.478, 3.972, 34.013 False
112.239, 129.478, 3.892, 34.046 False
112.111, 129.478, 3.806, 34.079 False
111.987, 129.478, 3.729, 34.112 False
111.864, 129.478, 3.671, 34.145 False
111.743, 129.478, 3.633, 34.178 False
111.622, 129.479, 3.598, 34.211 False
111.503, 129.479, 3.567, 34.244 False
111.385, 129.479, 3.529, 34.277 False
111.268, 129.479, 3.486, 34.310 False
111.153, 129.479, 3.430, 34.343 False
111.040, 129.479, 3.369, 34.376 False
110.930, 129.479, 3.294, 34.409 False
110.822, 129.480, 3.218, 34.442 False
110.717, 129.480, 3.139, 34.475 False
110.614, 129.480, 3.071, 34.508 False
110.514, 129.481, 3.020, 34.541 False
110.414, 129.482, 2.986, 34.574 False
110.315, 129.482, 2.953, 34.607 False
110.217, 129.482, 2.920, 34.640 False
110.120, 129.482, 2.881, 34.673 False
110.025, 129.483, 2.845, 34.706 False
109.932, 129.483, 2.792, 34.739 False
109.840, 129.483, 2.740, 34.772 False
109.750, 129.483, 2.672, 34.805 False
109.663, 129.483, 2.613, 34.838 False
109.578, 129.484, 2.540, 34.871 False
109.495, 129.484, 2.479, 34.904 False
109.414, 129.484, 2.404, 34.937 False
109.336, 129.484, 2.333, 34.970 False
109.260, 129.484, 2.263, 35.003 False
109.186, 129.484, 2.208, 35.036 False
109.114, 129.484, 2.137, 35.069 False
109.045, 129.485, 2.084, 35.102 False
108.977, 129.485, 2.016, 35.135 False
108.911, 129.485, 1.960, 35.168 False
108.847, 129.485, 1.914, 35.201 False
108.784, 129.485, 1.878, 35.234 False
108.722, 129.485, 1.836, 35.267 False
108.662, 129.485, 1.803, 35.300 False
108.603, 129.485, 1.756, 35.333 False
108.545, 129.485, 1.721, 35.366 False
108.489, 129.485, 1.669, 35.399 False
108.434, 129.486, 1.639, 35.432 False
108.381, 129.486, 1.580, 35.465 False
108.329, 129.486, 1.547, 35.498 False
108.278, 129.486, 1.509, 35.531 False
108.229, 129.486, 1.467, 35.564 False
108.181, 129.486, 1.424, 35.597 False
108.134, 129.486, 1.381, 35.630 False
108.089, 129.486, 1.337, 35.663 False
108.046, 129.486, 1.293, 35.696 False
108.004, 129.486, 1.249, 35.729 False
107.963, 129.486, 1.206, 35.762 False
107.924, 129.486, 1.165, 35.795 False
107.886, 129.486, 1.124, 35.828 False
107.850, 129.486, 1.084, 35.861 False
107.815, 129.487, 1.045, 35.894 False
107.781, 129.487, 1.008, 35.927 False
107.748, 129.487, 0.971, 35.960 False
107.716, 129.487, 0.936, 35.993 False
107.686, 129.487, 0.902, 36.026 False
107.657, 129.487, 0.870, 36.059 False
107.628, 129.487, 0.838, 36.092 False
107.601, 129.487, 0.807, 36.125 False
107.575, 129.487, 0.778, 36.158 False
107.549, 129.487, 0.750, 36.191 False
107.525, 129.487, 0.722, 36.224 False
107.502, 129.487, 0.696, 36.257 False
107.479, 129.487, 0.670, 36.290 False
107.457, 129.487, 0.646, 36.323 False
107.436, 129.487, 0.622, 36.356 False
107.416, 129.487, 0.599, 36.389 False
107.396, 129.487, 0.577, 36.422 False
107.378, 129.487, 0.556, 36.455 False
107.359, 129.487, 0.536, 36.488 False
107.342, 129.487, 0.516, 36.521 False
107.325, 129.487, 0.497, 36.554 False
107.309, 129.487, 0.479, 36.587 False
107.293, 129.487, 0.462, 36.620 False
107.278, 129.487, 0.444, 36.653 False
107.264, 129.487, 0.428, 36.686 False
107.250, 129.487, 0.412, 36.719 False
107.237, 129.487, 0.397, 36.752 False
107.224, 129.487, 0.383, 36.785 False
107.211, 129.487, 0.369, 36.818 False
107.199, 129.487, 0.355, 36.851 False
107.188, 129.487, 0.342, 36.884 False
107.176, 129.487, 0.330, 36.917 False
107.166, 129.487, 0.318, 36.950 False
107.155, 129.487, 0.306, 36.983 False
107.145, 129.487, 0.295, 37.016 False
107.136, 129.487, 0.284, 37.049 False
107.127, 129.487, 0.274, 37.082 False
107.118, 129.487, 0.264, 37.115 False
107.109, 129.487, 0.254, 37.148 False
107.101, 129.487, 0.245, 37.181 False
107.093, 129.487, 0.236, 37.214 False
107.085, 129.487, 0.227, 37.247 False
107.078, 129.487, 0.219, 37.280 False
107.071, 129.487, 0.211, 37.313 False
107.064, 129.487, 0.203, 37.346 False
107.057, 129.487, 0.196, 37.379 False
107.051, 129.487, 0.189, 37.412 False
107.045, 129.487, 0.182, 37.445 False
107.039, 129.487, 0.175, 37.478 False
107.033, 129.487, 0.169, 37.511 False
107.027, 129.487, 0.162, 37.544 False
107.022, 129.487, 0.156, 37.577 False
107.017, 129.487, 0.150, 37.610 False
107.012, 129.487, 0.145, 37.643 False
107.007, 129.487, 0.140, 37.676 False
107.003, 129.487, 0.135, 37.709 False
106.998, 129.487, 0.130, 37.742 False
106.994, 129.487, 0.125, 37.775 False
106.990, 129.487, 0.120, 37.808 False
106.986, 129.487, 0.116, 37.841 False
106.982, 129.487, 0.112, 37.874 False
106.979, 129.487, 0.108, 37.907 False
106.975, 129.487, 0.104, 37.940 False
106.972, 129.487, 0.100, 37.973 False
106.969, 129.487, 0.096, 38.006 False
106.966, 129.487, 0.092, 38.039 False
106.963, 129.487, 0.088, 38.072 False
106.960, 129.488, 0.085, 38.105 False
106.957, 129.488, 0.082, 38.138 False
106.954, 129.488, 0.079, 38.171 False
106.952, 129.488, 0.077, 38.204 False
106.949, 129.487, 0.074, 38.237 False
106.947, 129.487, 0.071, 38.270 False
106.944, 129.487, 0.069, 38.303 False
106.942, 129.487, 0.066, 38.336 False
106.941, 129.487, 0.007, 38.369 False
106.940, 129.487, 0.036, 38.402 False
106.939, 129.487, 0.031, 38.435 False
106.937, 129.487, 0.048, 38.468 False
106.935, 129.487, 0.049, 38.501 False
106.934, 129.487, 0.049, 38.534 False
106.932, 129.487, 0.049, 38.567 False
106.930, 129.487, 0.049, 38.600 False
106.929, 129.487, 0.048, 38.633 False
106.927, 129.487, 0.047, 38.666 False
106.926, 129.487, 0.046, 38.699 False
106.924, 129.487, 0.044, 38.732 False
106.923, 129.487, 0.043, 38.765 False
106.921, 129.487, 0.042, 38.798 False
106.920, 129.487, 0.040, 38.831 False
106.919, 129.487, 0.039, 38.864 False
106.917, 129.487, 0.038, 38.897 False
106.916, 129.487, 0.036, 38.930 False
106.915, 129.487, 0.035, 38.963 False
106.914, 129.487, 0.034, 38.996 False
106.913, 129.487, 0.032, 39.029 False
106.912, 129.487, 0.031, 39.062 False
106.911, 129.487, 0.030, 39.095 False
106.910, 129.487, 0.032, 39.128 False
106.910, 129.487, 0.030, 39.161 False
106.910, 129.487, 0.027, 39.194 False
106.910, 129.487, 0.026, 39.227 False
106.910, 129.487, 0.024, 39.260 False
106.910, 129.487, 0.024, 39.293 False
106.910, 129.487, 0.023, 39.326 False
106.910, 129.487, 0.024, 39.359 False
106.909, 129.487, 0.024, 39.392 False
106.909, 129.487, 0.026, 39.425 False
106.909, 129.487, 0.027, 39.458 False
106.909, 129.487, 0.030, 39.491 False
106.908, 129.488, 0.033, 39.524 False
106.908, 129.488, 0.038, 39.557 False
106.907, 129.489, 0.043, 39.590 False
106.906, 129.489, 0.052, 39.623 False
106.904, 129.491, 0.056, 39.656 False
106.902, 129.492, 0.063, 39.689 False
106.900, 129.494, 0.098, 39.722 False
106.896, 129.498, 0.127, 39.755 False
106.890, 129.502, 0.141, 39.788 False
106.884, 129.507, 0.206, 39.821 False
106.875, 129.513, 0.252, 39.854 False
106.866, 129.519, 0.297, 39.887 False
106.857, 129.527, 0.287, 39.920 False
106.846, 129.535, 0.336, 39.953 False
106.834, 129.543, 0.354, 39.986 False
106.821, 129.552, 0.412, 40.019 False
106.806, 129.561, 0.451, 40.052 False
106.788, 129.569, 0.583, 40.085 False
106.767, 129.577, 0.681, 40.118 False
106.743, 129.584, 0.729, 40.151 False
106.719, 129.590, 0.751, 40.184 False
106.695, 129.596, 0.732, 40.217 False
106.672, 129.602, 0.708, 40.250 False
106.648, 129.608, 0.728, 40.283 False
106.623, 129.614, 0.783, 40.316 False
106.596, 129.620, 0.837, 40.349 False
106.567, 129.627, 0.893, 40.382 False
106.536, 129.633, 0.981, 40.415 False
106.503, 129.640, 1.005, 40.448 False
106.469, 129.647, 1.034, 40.481 False
106.435, 129.654, 1.061, 40.514 False
106.399, 129.660, 1.100, 40.547 False
106.362, 129.667, 1.137, 40.580 False
106.323, 129.675, 1.181, 40.613 False
106.283, 129.682, 1.225, 40.646 False
106.242, 129.689, 1.271, 40.679 False
106.199, 129.697, 1.311, 40.712 False
106.155, 129.704, 1.355, 40.745 False
106.109, 129.710, 1.395, 40.778 False
106.061, 129.715, 1.436, 40.811 False
106.013, 129.721, 1.474, 40.844 False
105.963, 129.727, 1.513, 40.877 False
105.912, 129.733, 1.550, 40.910 False
105.860, 129.739, 1.590, 40.943 False
105.806, 129.746, 1.627, 40.976 False
105.752, 129.752, 1.667, 41.009 False
105.695, 129.758, 1.705, 41.042 False
105.638, 129.765, 1.744, 41.075 False
105.579, 129.772, 1.782, 41.108 False
105.519, 129.779, 1.821, 41.141 False
105.458, 129.786, 1.858, 41.174 False
105.396, 129.793, 1.897, 41.207 False
105.332, 129.800, 1.934, 41.240 False
105.267, 129.807, 1.973, 41.273 False
105.201, 129.814, 2.009, 41.306 False
105.133, 129.822, 2.048, 41.339 False
105.064, 129.830, 2.083, 41.372 False
104.995, 129.838, 2.116, 41.405 False
104.924, 129.846, 2.145, 41.438 False
104.852, 129.854, 2.171, 41.471 False
104.780, 129.862, 2.195, 41.504 False
104.707, 129.870, 2.217, 41.537 False
104.633, 129.878, 2.238, 41.570 False
104.558, 129.886, 2.257, 41.603 False
104.483, 129.895, 2.275, 41.636 False
104.407, 129.903, 2.291, 41.669 False
104.331, 129.911, 2.307, 41.702 False
104.254, 129.919, 2.321, 41.735 False
104.177, 129.927, 2.334, 41.768 False
104.100, 129.935, 2.347, 41.801 False
104.022, 129.942, 2.357, 41.834 False
103.943, 129.950, 2.369, 41.867 False
103.864, 129.957, 2.378, 41.900 False
103.785, 129.963, 2.388, 41.933 False
103.706, 129.968, 2.392, 41.966 False
103.626, 129.972, 2.401, 41.999 False
103.546, 129.975, 2.407, 42.032 False
103.465, 129.978, 2.418, 42.065 False
103.385, 129.980, 2.422, 42.098 False
103.304, 129.983, 2.431, 42.131 False
103.222, 129.984, 2.434, 42.164 False
103.141, 129.985, 2.442, 42.197 False
103.059, 129.985, 2.445, 42.230 False
102.978, 129.985, 2.452, 42.263 False
102.896, 129.987, 2.462, 42.296 False
102.813, 129.990, 2.467, 42.329 False
102.731, 129.992, 2.469, 42.362 False
102.649, 129.993, 2.472, 42.395 False
102.566, 129.994, 2.475, 42.428 False
102.484, 129.995, 2.478, 42.461 False
102.401, 129.996, 2.480, 42.494 False
102.318, 129.996, 2.484, 42.527 False
102.236, 129.994, 2.478, 42.560 False
102.153, 129.990, 2.476, 42.593 False
102.070, 129.986, 2.479, 42.626 False
101.987, 129.981, 2.485, 42.659 False
101.905, 129.974, 2.482, 42.692 False
101.822, 129.969, 2.490, 42.725 False
101.739, 129.961, 2.486, 42.758 False
101.656, 129.954, 2.494, 42.791 False
101.573, 129.945, 2.490, 42.824 False
101.490, 129.937, 2.497, 42.857 False
101.407, 129.927, 2.492, 42.890 False
101.324, 129.917, 2.500, 42.923 False
101.241, 129.906, 2.495, 42.956 False
101.158, 129.895, 2.502, 42.989 False
101.075, 129.883, 2.497, 43.022 False
100.993, 129.871, 2.504, 43.055 False
100.910, 129.857, 2.498, 43.088 False
100.827, 129.844, 2.506, 43.121 False
100.745, 129.829, 2.499, 43.154 False
100.662, 129.814, 2.507, 43.187 False
100.580, 129.798, 2.500, 43.220 False
100.498, 129.783, 2.508, 43.253 False
100.415, 129.768, 2.517, 43.286 False
100.332, 129.755, 2.520, 43.319 False
100.249, 129.740, 2.514, 43.352 False
100.166, 129.726, 2.516, 43.385 False
100.084, 129.711, 2.511, 43.418 False
100.001, 129.695, 2.515, 43.451 False
99.919, 129.678, 2.505, 43.484 False
99.838, 129.658, 2.493, 43.517 False
99.758, 129.636, 2.486, 43.550 False
99.677, 129.614, 2.501, 43.583 False
99.596, 129.590, 2.494, 43.616 False
99.516, 129.567, 2.505, 43.649 False
99.436, 129.541, 2.496, 43.682 False
99.356, 129.516, 2.500, 43.715 False
99.277, 129.488, 2.489, 43.748 False
99.197, 129.461, 2.502, 43.781 False
99.119, 129.431, 2.493, 43.814 False
99.040, 129.403, 2.505, 43.847 False
98.961, 129.372, 2.495, 43.880 False
98.883, 129.341, 2.506, 43.913 False
